person,sites
http://www.wikidata.org/entity/Q299675,36
http://www.wikidata.org/entity/Q274636,36
http://www.wikidata.org/entity/Q284721,36
http://www.wikidata.org/entity/Q318317,36
http://www.wikidata.org/entity/Q297651,36
http://www.wikidata.org/entity/Q233362,36
http://www.wikidata.org/entity/Q315034,36
http://www.wikidata.org/entity/Q310043,36
http://www.wikidata.org/entity/Q313443,36
http://www.wikidata.org/entity/Q315003,36
http://www.wikidata.org/entity/Q24009868,36
http://www.wikidata.org/entity/Q318254,36
http://www.wikidata.org/entity/Q268569,36
http://www.wikidata.org/entity/Q236987,36
http://www.wikidata.org/entity/Q310129,36
http://www.wikidata.org/entity/Q2606870,36
http://www.wikidata.org/entity/Q314975,36
http://www.wikidata.org/entity/Q310022,36
http://www.wikidata.org/entity/Q324998,36
http://www.wikidata.org/entity/Q311141,36
http://www.wikidata.org/entity/Q319657,36
http://www.wikidata.org/entity/Q233319,36
http://www.wikidata.org/entity/Q233968,36
http://www.wikidata.org/entity/Q311546,36
http://www.wikidata.org/entity/Q317142,36
http://www.wikidata.org/entity/Q270715,36
http://www.wikidata.org/entity/Q317110,36
http://www.wikidata.org/entity/Q296986,36
http://www.wikidata.org/entity/Q310252,36
http://www.wikidata.org/entity/Q317990,36
http://www.wikidata.org/entity/Q317997,36
http://www.wikidata.org/entity/Q270712,36
http://www.wikidata.org/entity/Q254946,36
http://www.wikidata.org/entity/Q233962,36
http://www.wikidata.org/entity/Q315357,36
http://www.wikidata.org/entity/Q265252,36
http://www.wikidata.org/entity/Q311594,36
http://www.wikidata.org/entity/Q239678,36
http://www.wikidata.org/entity/Q233922,36
http://www.wikidata.org/entity/Q318017,36
http://www.wikidata.org/entity/Q234080,36
http://www.wikidata.org/entity/Q256875,36
http://www.wikidata.org/entity/Q315447,36
http://www.wikidata.org/entity/Q234109,36
http://www.wikidata.org/entity/Q311506,36
http://www.wikidata.org/entity/Q311520,36
http://www.wikidata.org/entity/Q229403,36
http://www.wikidata.org/entity/Q234083,36
http://www.wikidata.org/entity/Q316353,36
http://www.wikidata.org/entity/Q27517163,36
http://www.wikidata.org/entity/Q313201,36
http://www.wikidata.org/entity/Q312628,36
http://www.wikidata.org/entity/Q256466,36
http://www.wikidata.org/entity/Q262278,36
http://www.wikidata.org/entity/Q283408,36
http://www.wikidata.org/entity/Q235525,36
http://www.wikidata.org/entity/Q310283,36
http://www.wikidata.org/entity/Q317146,36
http://www.wikidata.org/entity/Q23379,36
http://www.wikidata.org/entity/Q311637,36
http://www.wikidata.org/entity/Q310803,36
http://www.wikidata.org/entity/Q239415,36
http://www.wikidata.org/entity/Q311646,36
http://www.wikidata.org/entity/Q311161,36
http://www.wikidata.org/entity/Q320160,36
http://www.wikidata.org/entity/Q310178,36
http://www.wikidata.org/entity/Q318054,36
http://www.wikidata.org/entity/Q311611,36
http://www.wikidata.org/entity/Q310164,36
http://www.wikidata.org/entity/Q327285,36
http://www.wikidata.org/entity/Q239540,36
http://www.wikidata.org/entity/Q299013,36
http://www.wikidata.org/entity/Q239626,36
http://www.wikidata.org/entity/Q283988,36
http://www.wikidata.org/entity/Q318088,36
http://www.wikidata.org/entity/Q297576,36
http://www.wikidata.org/entity/Q315305,36
http://www.wikidata.org/entity/Q317089,36
http://www.wikidata.org/entity/Q268587,36
http://www.wikidata.org/entity/Q27517063,36
http://www.wikidata.org/entity/Q313180,36
http://www.wikidata.org/entity/Q27517131,36
http://www.wikidata.org/entity/Q327275,36
http://www.wikidata.org/entity/Q279436,36
http://www.wikidata.org/entity/Q312510,36
http://www.wikidata.org/entity/Q50374688,36
http://www.wikidata.org/entity/Q366493,36
http://www.wikidata.org/entity/Q505586,36
http://www.wikidata.org/entity/Q333265,36
http://www.wikidata.org/entity/Q333448,36
http://www.wikidata.org/entity/Q3508868,36
http://www.wikidata.org/entity/Q377638,36
http://www.wikidata.org/entity/Q372215,36
http://www.wikidata.org/entity/Q355112,36
http://www.wikidata.org/entity/Q333419,36
http://www.wikidata.org/entity/Q41896054,36
http://www.wikidata.org/entity/Q333500,36
http://www.wikidata.org/entity/Q3869949,36
http://www.wikidata.org/entity/Q433734,36
http://www.wikidata.org/entity/Q50374895,36
http://www.wikidata.org/entity/Q50375033,36
http://www.wikidata.org/entity/Q366577,36
http://www.wikidata.org/entity/Q359596,36
http://www.wikidata.org/entity/Q333881,36
http://www.wikidata.org/entity/Q438025,36
http://www.wikidata.org/entity/Q346451,36
http://www.wikidata.org/entity/Q467977,36
http://www.wikidata.org/entity/Q3869208,36
http://www.wikidata.org/entity/Q471328,36
http://www.wikidata.org/entity/Q514998,36
http://www.wikidata.org/entity/Q37793136,36
http://www.wikidata.org/entity/Q468083,36
http://www.wikidata.org/entity/Q334021,36
http://www.wikidata.org/entity/Q464097,36
http://www.wikidata.org/entity/Q50377925,36
http://www.wikidata.org/entity/Q452136,36
http://www.wikidata.org/entity/Q334065,36
http://www.wikidata.org/entity/Q356719,36
http://www.wikidata.org/entity/Q359588,36
http://www.wikidata.org/entity/Q50374704,36
http://www.wikidata.org/entity/Q333534,36
http://www.wikidata.org/entity/Q333548,36
http://www.wikidata.org/entity/Q44652,36
http://www.wikidata.org/entity/Q354903,36
http://www.wikidata.org/entity/Q333572,36
http://www.wikidata.org/entity/Q463949,36
http://www.wikidata.org/entity/Q370527,36
http://www.wikidata.org/entity/Q50374794,36
http://www.wikidata.org/entity/Q492327,36
http://www.wikidata.org/entity/Q350982,36
http://www.wikidata.org/entity/Q354828,36
http://www.wikidata.org/entity/Q346658,36
http://www.wikidata.org/entity/Q467914,36
http://www.wikidata.org/entity/Q418424,36
http://www.wikidata.org/entity/Q346602,36
http://www.wikidata.org/entity/Q374523,36
http://www.wikidata.org/entity/Q366559,36
http://www.wikidata.org/entity/Q485131,36
http://www.wikidata.org/entity/Q356659,36
http://www.wikidata.org/entity/Q381748,36
http://www.wikidata.org/entity/Q349312,36
http://www.wikidata.org/entity/Q363823,36
http://www.wikidata.org/entity/Q44005,36
http://www.wikidata.org/entity/Q448845,36
http://www.wikidata.org/entity/Q45538,36
http://www.wikidata.org/entity/Q365060,36
http://www.wikidata.org/entity/Q355897,36
http://www.wikidata.org/entity/Q445643,36
http://www.wikidata.org/entity/Q358421,36
http://www.wikidata.org/entity/Q4318,36
http://www.wikidata.org/entity/Q466411,36
http://www.wikidata.org/entity/Q431191,36
http://www.wikidata.org/entity/Q432246,36
http://www.wikidata.org/entity/Q509489,36
http://www.wikidata.org/entity/Q375172,36
http://www.wikidata.org/entity/Q432385,36
http://www.wikidata.org/entity/Q331067,36
http://www.wikidata.org/entity/Q463457,36
http://www.wikidata.org/entity/Q467201,36
http://www.wikidata.org/entity/Q348940,36
http://www.wikidata.org/entity/Q467336,36
http://www.wikidata.org/entity/Q481384,36
http://www.wikidata.org/entity/Q348689,36
http://www.wikidata.org/entity/Q51530,36
http://www.wikidata.org/entity/Q350186,36
http://www.wikidata.org/entity/Q356230,36
http://www.wikidata.org/entity/Q519900,36
http://www.wikidata.org/entity/Q371557,36
http://www.wikidata.org/entity/Q430672,36
http://www.wikidata.org/entity/Q381080,36
http://www.wikidata.org/entity/Q364083,36
http://www.wikidata.org/entity/Q356145,36
http://www.wikidata.org/entity/Q519654,36
http://www.wikidata.org/entity/Q4755614,36
http://www.wikidata.org/entity/Q3496995,36
http://www.wikidata.org/entity/Q44838,36
http://www.wikidata.org/entity/Q503027,36
http://www.wikidata.org/entity/Q47503,36
http://www.wikidata.org/entity/Q35851,36
http://www.wikidata.org/entity/Q49735,36
http://www.wikidata.org/entity/Q349467,36
http://www.wikidata.org/entity/Q46321,36
http://www.wikidata.org/entity/Q3494299,36
http://www.wikidata.org/entity/Q358935,36
http://www.wikidata.org/entity/Q363949,36
http://www.wikidata.org/entity/Q454772,36
http://www.wikidata.org/entity/Q363914,36
http://www.wikidata.org/entity/Q376532,36
http://www.wikidata.org/entity/Q366022,36
http://www.wikidata.org/entity/Q332516,36
http://www.wikidata.org/entity/Q366040,36
http://www.wikidata.org/entity/Q38276479,36
http://www.wikidata.org/entity/Q44624,36
http://www.wikidata.org/entity/Q4223,36
http://www.wikidata.org/entity/Q366057,36
http://www.wikidata.org/entity/Q350680,36
http://www.wikidata.org/entity/Q50351453,36
http://www.wikidata.org/entity/Q47159,36
http://www.wikidata.org/entity/Q433047,36
http://www.wikidata.org/entity/Q355406,36
http://www.wikidata.org/entity/Q350717,36
http://www.wikidata.org/entity/Q347374,36
http://www.wikidata.org/entity/Q438513,36
http://www.wikidata.org/entity/Q421581,36
http://www.wikidata.org/entity/Q380553,36
http://www.wikidata.org/entity/Q356522,36
http://www.wikidata.org/entity/Q347250,36
http://www.wikidata.org/entity/Q50374606,36
http://www.wikidata.org/entity/Q350789,36
http://www.wikidata.org/entity/Q50374608,36
http://www.wikidata.org/entity/Q333227,36
http://www.wikidata.org/entity/Q382068,36
http://www.wikidata.org/entity/Q348603,36
http://www.wikidata.org/entity/Q49269,36
http://www.wikidata.org/entity/Q331731,36
http://www.wikidata.org/entity/Q376062,36
http://www.wikidata.org/entity/Q348543,36
http://www.wikidata.org/entity/Q467436,36
http://www.wikidata.org/entity/Q50542097,36
http://www.wikidata.org/entity/Q332006,36
http://www.wikidata.org/entity/Q370918,36
http://www.wikidata.org/entity/Q449073,36
http://www.wikidata.org/entity/Q448307,36
http://www.wikidata.org/entity/Q44951,36
http://www.wikidata.org/entity/Q51779,36
http://www.wikidata.org/entity/Q363132,36
http://www.wikidata.org/entity/Q370773,36
http://www.wikidata.org/entity/Q380676,36
http://www.wikidata.org/entity/Q332412,36
http://www.wikidata.org/entity/Q382393,36
http://www.wikidata.org/entity/Q3720084,36
http://www.wikidata.org/entity/Q355425,36
http://www.wikidata.org/entity/Q471743,36
http://www.wikidata.org/entity/Q433039,36
http://www.wikidata.org/entity/Q459349,36
http://www.wikidata.org/entity/Q40479,36
http://www.wikidata.org/entity/Q4082839,36
http://www.wikidata.org/entity/Q470531,36
http://www.wikidata.org/entity/Q457201,36
http://www.wikidata.org/entity/Q379326,36
http://www.wikidata.org/entity/Q470468,36
http://www.wikidata.org/entity/Q342457,36
http://www.wikidata.org/entity/Q369532,36
http://www.wikidata.org/entity/Q39498277,36
http://www.wikidata.org/entity/Q369482,36
http://www.wikidata.org/entity/Q470363,36
http://www.wikidata.org/entity/Q34063,36
http://www.wikidata.org/entity/Q379991,36
http://www.wikidata.org/entity/Q369612,36
http://www.wikidata.org/entity/Q443703,36
http://www.wikidata.org/entity/Q372984,36
http://www.wikidata.org/entity/Q367634,36
http://www.wikidata.org/entity/Q46479,36
http://www.wikidata.org/entity/Q40444,36
http://www.wikidata.org/entity/Q352241,36
http://www.wikidata.org/entity/Q50410426,36
http://www.wikidata.org/entity/Q512062,36
http://www.wikidata.org/entity/Q336238,36
http://www.wikidata.org/entity/Q379946,36
http://www.wikidata.org/entity/Q361297,36
http://www.wikidata.org/entity/Q342765,36
http://www.wikidata.org/entity/Q436386,36
http://www.wikidata.org/entity/Q357108,36
http://www.wikidata.org/entity/Q357120,36
http://www.wikidata.org/entity/Q360366,36
http://www.wikidata.org/entity/Q378882,36
http://www.wikidata.org/entity/Q461816,36
http://www.wikidata.org/entity/Q357151,36
http://www.wikidata.org/entity/Q360388,36
http://www.wikidata.org/entity/Q357821,36
http://www.wikidata.org/entity/Q470758,36
http://www.wikidata.org/entity/Q342788,36
http://www.wikidata.org/entity/Q342778,36
http://www.wikidata.org/entity/Q360737,36
http://www.wikidata.org/entity/Q342756,36
http://www.wikidata.org/entity/Q443892,36
http://www.wikidata.org/entity/Q41034,36
http://www.wikidata.org/entity/Q436187,36
http://www.wikidata.org/entity/Q464612,36
http://www.wikidata.org/entity/Q492321,36
http://www.wikidata.org/entity/Q496004,36
http://www.wikidata.org/entity/Q470591,36
http://www.wikidata.org/entity/Q353482,36
http://www.wikidata.org/entity/Q353458,36
http://www.wikidata.org/entity/Q353442,36
http://www.wikidata.org/entity/Q40069,36
http://www.wikidata.org/entity/Q40023,36
http://www.wikidata.org/entity/Q352482,36
http://www.wikidata.org/entity/Q336855,36
http://www.wikidata.org/entity/Q368254,36
http://www.wikidata.org/entity/Q435203,36
http://www.wikidata.org/entity/Q368447,36
http://www.wikidata.org/entity/Q352800,36
http://www.wikidata.org/entity/Q352539,36
http://www.wikidata.org/entity/Q357444,36
http://www.wikidata.org/entity/Q50410553,36
http://www.wikidata.org/entity/Q469801,36
http://www.wikidata.org/entity/Q368492,36
http://www.wikidata.org/entity/Q40010,36
http://www.wikidata.org/entity/Q337489,36
http://www.wikidata.org/entity/Q457976,36
http://www.wikidata.org/entity/Q401554,36
http://www.wikidata.org/entity/Q368561,36
http://www.wikidata.org/entity/Q45076,36
http://www.wikidata.org/entity/Q434839,36
http://www.wikidata.org/entity/Q40090,36
http://www.wikidata.org/entity/Q40122,36
http://www.wikidata.org/entity/Q491019,36
http://www.wikidata.org/entity/Q51666,36
http://www.wikidata.org/entity/Q465060,36
http://www.wikidata.org/entity/Q336453,36
http://www.wikidata.org/entity/Q361276,36
http://www.wikidata.org/entity/Q4885777,36
http://www.wikidata.org/entity/Q461726,36
http://www.wikidata.org/entity/Q458209,36
http://www.wikidata.org/entity/Q50410451,36
http://www.wikidata.org/entity/Q357266,36
http://www.wikidata.org/entity/Q352338,36
http://www.wikidata.org/entity/Q50410500,36
http://www.wikidata.org/entity/Q336400,36
http://www.wikidata.org/entity/Q379595,36
http://www.wikidata.org/entity/Q50410501,36
http://www.wikidata.org/entity/Q451312,36
http://www.wikidata.org/entity/Q4949787,36
http://www.wikidata.org/entity/Q45819496,36
http://www.wikidata.org/entity/Q39962,36
http://www.wikidata.org/entity/Q361210,36
http://www.wikidata.org/entity/Q368037,36
http://www.wikidata.org/entity/Q44723,36
http://www.wikidata.org/entity/Q360765,36
http://www.wikidata.org/entity/Q512103,36
http://www.wikidata.org/entity/Q469550,36
http://www.wikidata.org/entity/Q373521,36
http://www.wikidata.org/entity/Q352935,36
http://www.wikidata.org/entity/Q402664,36
http://www.wikidata.org/entity/Q464389,36
http://www.wikidata.org/entity/Q380152,36
http://www.wikidata.org/entity/Q41556,36
http://www.wikidata.org/entity/Q41564,36
http://www.wikidata.org/entity/Q468312,36
http://www.wikidata.org/entity/Q471040,36
http://www.wikidata.org/entity/Q362190,36
http://www.wikidata.org/entity/Q334700,36
http://www.wikidata.org/entity/Q50380282,36
http://www.wikidata.org/entity/Q357918,36
http://www.wikidata.org/entity/Q343621,36
http://www.wikidata.org/entity/Q356960,36
http://www.wikidata.org/entity/Q437551,36
http://www.wikidata.org/entity/Q354350,36
http://www.wikidata.org/entity/Q356965,36
http://www.wikidata.org/entity/Q3345518,36
http://www.wikidata.org/entity/Q436844,36
http://www.wikidata.org/entity/Q50378239,36
http://www.wikidata.org/entity/Q360010,36
http://www.wikidata.org/entity/Q380265,36
http://www.wikidata.org/entity/Q444366,36
http://www.wikidata.org/entity/Q49492,36
http://www.wikidata.org/entity/Q334861,36
http://www.wikidata.org/entity/Q3702687,36
http://www.wikidata.org/entity/Q351732,36
http://www.wikidata.org/entity/Q334950,36
http://www.wikidata.org/entity/Q468241,36
http://www.wikidata.org/entity/Q343075,36
http://www.wikidata.org/entity/Q4949623,36
http://www.wikidata.org/entity/Q43402334,36
http://www.wikidata.org/entity/Q362113,36
http://www.wikidata.org/entity/Q46213694,36
http://www.wikidata.org/entity/Q362095,36
http://www.wikidata.org/entity/Q351838,36
http://www.wikidata.org/entity/Q335006,36
http://www.wikidata.org/entity/Q442547,36
http://www.wikidata.org/entity/Q495571,36
http://www.wikidata.org/entity/Q471281,36
http://www.wikidata.org/entity/Q335142,36
http://www.wikidata.org/entity/Q370299,36
http://www.wikidata.org/entity/Q345544,36
http://www.wikidata.org/entity/Q343101,36
http://www.wikidata.org/entity/Q343346,36
http://www.wikidata.org/entity/Q357065,36
http://www.wikidata.org/entity/Q3514836,36
http://www.wikidata.org/entity/Q334283,36
http://www.wikidata.org/entity/Q50377941,36
http://www.wikidata.org/entity/Q343106,36
http://www.wikidata.org/entity/Q41259115,36
http://www.wikidata.org/entity/Q343055,36
http://www.wikidata.org/entity/Q345379,36
http://www.wikidata.org/entity/Q361976,36
http://www.wikidata.org/entity/Q505677,36
http://www.wikidata.org/entity/Q50378210,36
http://www.wikidata.org/entity/Q50377926,36
http://www.wikidata.org/entity/Q378122,36
http://www.wikidata.org/entity/Q334323,36
http://www.wikidata.org/entity/Q4518,36
http://www.wikidata.org/entity/Q356711,36
http://www.wikidata.org/entity/Q769085,36
http://www.wikidata.org/entity/Q9455382,36
http://www.wikidata.org/entity/Q55199,36
http://www.wikidata.org/entity/Q616068,36
http://www.wikidata.org/entity/Q84497,36
http://www.wikidata.org/entity/Q93664,36
http://www.wikidata.org/entity/Q76774,36
http://www.wikidata.org/entity/Q650452,36
http://www.wikidata.org/entity/Q731854,36
http://www.wikidata.org/entity/Q699094,36
http://www.wikidata.org/entity/Q58168,36
http://www.wikidata.org/entity/Q63441935,36
http://www.wikidata.org/entity/Q57654,36
http://www.wikidata.org/entity/Q577471,36
http://www.wikidata.org/entity/Q73030804,36
http://www.wikidata.org/entity/Q70989,36
http://www.wikidata.org/entity/Q5593150,36
http://www.wikidata.org/entity/Q57309,36
http://www.wikidata.org/entity/Q921518,36
http://www.wikidata.org/entity/Q6190659,36
http://www.wikidata.org/entity/Q65126,36
http://www.wikidata.org/entity/Q53440,36
http://www.wikidata.org/entity/Q560576,36
http://www.wikidata.org/entity/Q77269,36
http://www.wikidata.org/entity/Q57602,36
http://www.wikidata.org/entity/Q61899299,36
http://www.wikidata.org/entity/Q7301800,36
http://www.wikidata.org/entity/Q60964,36
http://www.wikidata.org/entity/Q580464,36
http://www.wikidata.org/entity/Q84365,36
http://www.wikidata.org/entity/Q6395324,36
http://www.wikidata.org/entity/Q609472,36
http://www.wikidata.org/entity/Q52679,36
http://www.wikidata.org/entity/Q57689,36
http://www.wikidata.org/entity/Q61855,36
http://www.wikidata.org/entity/Q57629,36
http://www.wikidata.org/entity/Q57323,36
http://www.wikidata.org/entity/Q552085,36
http://www.wikidata.org/entity/Q55170,36
http://www.wikidata.org/entity/Q57408,36
http://www.wikidata.org/entity/Q57680,36
http://www.wikidata.org/entity/Q559040,36
http://www.wikidata.org/entity/Q57668,36
http://www.wikidata.org/entity/Q614334,36
http://www.wikidata.org/entity/Q57943893,36
http://www.wikidata.org/entity/Q76866,36
http://www.wikidata.org/entity/Q703513,36
http://www.wikidata.org/entity/Q77050,36
http://www.wikidata.org/entity/Q84328,36
http://www.wikidata.org/entity/Q559774,36
http://www.wikidata.org/entity/Q57676,36
http://www.wikidata.org/entity/Q57674,36
http://www.wikidata.org/entity/Q732434,36
http://www.wikidata.org/entity/Q78533,36
http://www.wikidata.org/entity/Q76336,36
http://www.wikidata.org/entity/Q77342,36
http://www.wikidata.org/entity/Q84482,36
http://www.wikidata.org/entity/Q9988,36
http://www.wikidata.org/entity/Q57580,36
http://www.wikidata.org/entity/Q92628,36
http://www.wikidata.org/entity/Q578416,36
http://www.wikidata.org/entity/Q61332,36
http://www.wikidata.org/entity/Q70003,36
http://www.wikidata.org/entity/Q57290,36
http://www.wikidata.org/entity/Q57612,36
http://www.wikidata.org/entity/Q53006,36
http://www.wikidata.org/entity/Q60182,36
http://www.wikidata.org/entity/Q526445,36
http://www.wikidata.org/entity/Q87347516,36
http://www.wikidata.org/entity/Q78504,36
http://www.wikidata.org/entity/Q55955918,36
http://www.wikidata.org/entity/Q65098,36
http://www.wikidata.org/entity/Q53403,36
http://www.wikidata.org/entity/Q87044,36
http://www.wikidata.org/entity/Q5936662,36
http://www.wikidata.org/entity/Q55381,36
http://www.wikidata.org/entity/Q538522,36
http://www.wikidata.org/entity/Q740758,36
http://www.wikidata.org/entity/Q648744,36
http://www.wikidata.org/entity/Q7040049,36
http://www.wikidata.org/entity/Q7665089,36
http://www.wikidata.org/entity/Q57477,36
http://www.wikidata.org/entity/Q7441419,36
http://www.wikidata.org/entity/Q521145,36
http://www.wikidata.org/entity/Q7214,36
http://www.wikidata.org/entity/Q547296,36
http://www.wikidata.org/entity/Q528781,36
http://www.wikidata.org/entity/Q76683,36
http://www.wikidata.org/entity/Q58799,36
http://www.wikidata.org/entity/Q6761562,36
http://www.wikidata.org/entity/Q59155,36
http://www.wikidata.org/entity/Q932982,36
http://www.wikidata.org/entity/Q62107457,36
http://www.wikidata.org/entity/Q7268,36
http://www.wikidata.org/entity/Q54657,36
http://www.wikidata.org/entity/Q681913,36
http://www.wikidata.org/entity/Q57375,36
http://www.wikidata.org/entity/Q6370,36
http://www.wikidata.org/entity/Q64840184,36
http://www.wikidata.org/entity/Q544182,36
http://www.wikidata.org/entity/Q554053,36
http://www.wikidata.org/entity/Q57231,36
http://www.wikidata.org/entity/Q7468,36
http://www.wikidata.org/entity/Q6372315,36
http://www.wikidata.org/entity/Q93401,36
http://www.wikidata.org/entity/Q557185,36
http://www.wikidata.org/entity/Q57017297,36
http://www.wikidata.org/entity/Q716134,36
http://www.wikidata.org/entity/Q80132,36
http://www.wikidata.org/entity/Q7383978,36
http://www.wikidata.org/entity/Q57515,36
http://www.wikidata.org/entity/Q683246,36
http://www.wikidata.org/entity/Q68607008,36
http://www.wikidata.org/entity/Q532423,36
http://www.wikidata.org/entity/Q963787,36
http://www.wikidata.org/entity/Q530627,36
http://www.wikidata.org/entity/Q53952196,36
http://www.wikidata.org/entity/Q57179,36
http://www.wikidata.org/entity/Q5567967,36
http://www.wikidata.org/entity/Q58607,36
http://www.wikidata.org/entity/Q57271,36
http://www.wikidata.org/entity/Q821211,36
http://www.wikidata.org/entity/Q58751,36
http://www.wikidata.org/entity/Q74152,36
http://www.wikidata.org/entity/Q57481,36
http://www.wikidata.org/entity/Q5944264,36
http://www.wikidata.org/entity/Q929300,36
http://www.wikidata.org/entity/Q982461,36
http://www.wikidata.org/entity/Q574450,36
http://www.wikidata.org/entity/Q545172,36
http://www.wikidata.org/entity/Q57221,36
http://www.wikidata.org/entity/Q59180330,36
http://www.wikidata.org/entity/Q57243,36
http://www.wikidata.org/entity/Q57574,36
http://www.wikidata.org/entity/Q648671,36
http://www.wikidata.org/entity/Q57166,36
http://www.wikidata.org/entity/Q99670930,36
http://www.wikidata.org/entity/Q715838,36
http://www.wikidata.org/entity/Q99529077,36
http://www.wikidata.org/entity/Q57173,36
http://www.wikidata.org/entity/Q53120,36
http://www.wikidata.org/entity/Q7273,36
http://www.wikidata.org/entity/Q918630,36
http://www.wikidata.org/entity/Q59786,36
http://www.wikidata.org/entity/Q72756,36
http://www.wikidata.org/entity/Q558219,36
http://www.wikidata.org/entity/Q539385,36
http://www.wikidata.org/entity/Q953423,36
http://www.wikidata.org/entity/Q57367,36
http://www.wikidata.org/entity/Q57458,36
http://www.wikidata.org/entity/Q6300,36
http://www.wikidata.org/entity/Q81114,36
http://www.wikidata.org/entity/Q565692,36
http://www.wikidata.org/entity/Q57177,36
http://www.wikidata.org/entity/Q82311,36
http://www.wikidata.org/entity/Q6773400,36
http://www.wikidata.org/entity/Q748091,36
http://www.wikidata.org/entity/Q5656,36
http://www.wikidata.org/entity/Q717038,36
http://www.wikidata.org/entity/Q57182,36
http://www.wikidata.org/entity/Q171414,35
http://www.wikidata.org/entity/Q158173,35
http://www.wikidata.org/entity/Q158354,35
http://www.wikidata.org/entity/Q217354,35
http://www.wikidata.org/entity/Q158394,35
http://www.wikidata.org/entity/Q17496653,35
http://www.wikidata.org/entity/Q19341435,35
http://www.wikidata.org/entity/Q158154,35
http://www.wikidata.org/entity/Q106988,35
http://www.wikidata.org/entity/Q1320382,35
http://www.wikidata.org/entity/Q116639,35
http://www.wikidata.org/entity/Q12833,35
http://www.wikidata.org/entity/Q154373,35
http://www.wikidata.org/entity/Q203269,35
http://www.wikidata.org/entity/Q15573,35
http://www.wikidata.org/entity/Q215438,35
http://www.wikidata.org/entity/Q158434,35
http://www.wikidata.org/entity/Q16908893,35
http://www.wikidata.org/entity/Q11671243,35
http://www.wikidata.org/entity/Q227444,35
http://www.wikidata.org/entity/Q11672742,35
http://www.wikidata.org/entity/Q135610,35
http://www.wikidata.org/entity/Q170398,35
http://www.wikidata.org/entity/Q215497,35
http://www.wikidata.org/entity/Q155457,35
http://www.wikidata.org/entity/Q159976,35
http://www.wikidata.org/entity/Q19612578,35
http://www.wikidata.org/entity/Q1402369,35
http://www.wikidata.org/entity/Q123139628,35
http://www.wikidata.org/entity/Q20641029,35
http://www.wikidata.org/entity/Q155928,35
http://www.wikidata.org/entity/Q213691,35
http://www.wikidata.org/entity/Q155440,35
http://www.wikidata.org/entity/Q123225,35
http://www.wikidata.org/entity/Q1164707,35
http://www.wikidata.org/entity/Q17505049,35
http://www.wikidata.org/entity/Q160163,35
http://www.wikidata.org/entity/Q159917,35
http://www.wikidata.org/entity/Q1556977,35
http://www.wikidata.org/entity/Q18644113,35
http://www.wikidata.org/entity/Q118390992,35
http://www.wikidata.org/entity/Q121060,35
http://www.wikidata.org/entity/Q162177,35
http://www.wikidata.org/entity/Q158175,35
http://www.wikidata.org/entity/Q1750054,35
http://www.wikidata.org/entity/Q215488,35
http://www.wikidata.org/entity/Q213595,35
http://www.wikidata.org/entity/Q215481,35
http://www.wikidata.org/entity/Q118473161,35
http://www.wikidata.org/entity/Q169027,35
http://www.wikidata.org/entity/Q16202958,35
http://www.wikidata.org/entity/Q17417475,35
http://www.wikidata.org/entity/Q116057,35
http://www.wikidata.org/entity/Q139438,35
http://www.wikidata.org/entity/Q155540,35
http://www.wikidata.org/entity/Q214891,35
http://www.wikidata.org/entity/Q17415291,35
http://www.wikidata.org/entity/Q228798,35
http://www.wikidata.org/entity/Q159478,35
http://www.wikidata.org/entity/Q21495154,35
http://www.wikidata.org/entity/Q14304,35
http://www.wikidata.org/entity/Q12278088,35
http://www.wikidata.org/entity/Q161363,35
http://www.wikidata.org/entity/Q11697,35
http://www.wikidata.org/entity/Q216742,35
http://www.wikidata.org/entity/Q1207846,35
http://www.wikidata.org/entity/Q20203583,35
http://www.wikidata.org/entity/Q18685713,35
http://www.wikidata.org/entity/Q128641,35
http://www.wikidata.org/entity/Q108128555,35
http://www.wikidata.org/entity/Q223549,35
http://www.wikidata.org/entity/Q213856,35
http://www.wikidata.org/entity/Q109147059,35
http://www.wikidata.org/entity/Q18048210,35
http://www.wikidata.org/entity/Q117174,35
http://www.wikidata.org/entity/Q225212,35
http://www.wikidata.org/entity/Q228512,35
http://www.wikidata.org/entity/Q1369793,35
http://www.wikidata.org/entity/Q159319,35
http://www.wikidata.org/entity/Q160817,35
http://www.wikidata.org/entity/Q1709402,35
http://www.wikidata.org/entity/Q160780,35
http://www.wikidata.org/entity/Q169902,35
http://www.wikidata.org/entity/Q12850258,35
http://www.wikidata.org/entity/Q13132,35
http://www.wikidata.org/entity/Q216398,35
http://www.wikidata.org/entity/Q21621351,35
http://www.wikidata.org/entity/Q117312887,35
http://www.wikidata.org/entity/Q197697,35
http://www.wikidata.org/entity/Q160706,35
http://www.wikidata.org/entity/Q1405996,35
http://www.wikidata.org/entity/Q15907851,35
http://www.wikidata.org/entity/Q197665,35
http://www.wikidata.org/entity/Q17229723,35
http://www.wikidata.org/entity/Q160384,35
http://www.wikidata.org/entity/Q222536,35
http://www.wikidata.org/entity/Q17130377,35
http://www.wikidata.org/entity/Q155687,35
http://www.wikidata.org/entity/Q10270,35
http://www.wikidata.org/entity/Q203205,35
http://www.wikidata.org/entity/Q16186720,35
http://www.wikidata.org/entity/Q158647,35
http://www.wikidata.org/entity/Q213676,35
http://www.wikidata.org/entity/Q117906,35
http://www.wikidata.org/entity/Q115859,35
http://www.wikidata.org/entity/Q107355157,35
