person,sites
http://www.wikidata.org/entity/Q2060477,22
http://www.wikidata.org/entity/Q2345627,22
http://www.wikidata.org/entity/Q20501302,22
http://www.wikidata.org/entity/Q2332221,22
http://www.wikidata.org/entity/Q573988,22
http://www.wikidata.org/entity/Q1503301,22
http://www.wikidata.org/entity/Q51332,22
http://www.wikidata.org/entity/Q546404,22
http://www.wikidata.org/entity/Q391161,22
http://www.wikidata.org/entity/Q2015743,22
http://www.wikidata.org/entity/Q2266031,22
http://www.wikidata.org/entity/Q340528,22
http://www.wikidata.org/entity/Q3430955,22
http://www.wikidata.org/entity/Q52306,22
http://www.wikidata.org/entity/Q17307,22
http://www.wikidata.org/entity/Q17302,22
http://www.wikidata.org/entity/Q15622224,22
http://www.wikidata.org/entity/Q384569,22
http://www.wikidata.org/entity/Q388605,22
http://www.wikidata.org/entity/Q51780,22
http://www.wikidata.org/entity/Q15614636,22
http://www.wikidata.org/entity/Q496902,22
http://www.wikidata.org/entity/Q669485,22
http://www.wikidata.org/entity/Q1357701,22
http://www.wikidata.org/entity/Q653748,22
http://www.wikidata.org/entity/Q458346,22
http://www.wikidata.org/entity/Q287297,22
http://www.wikidata.org/entity/Q2260732,22
http://www.wikidata.org/entity/Q194705,22
http://www.wikidata.org/entity/Q1367960,22
http://www.wikidata.org/entity/Q2454065,22
http://www.wikidata.org/entity/Q13359613,22
http://www.wikidata.org/entity/Q305245,22
http://www.wikidata.org/entity/Q18206694,22
http://www.wikidata.org/entity/Q626393,22
http://www.wikidata.org/entity/Q13359612,22
http://www.wikidata.org/entity/Q2573502,22
http://www.wikidata.org/entity/Q2082223,22
http://www.wikidata.org/entity/Q2359610,22
http://www.wikidata.org/entity/Q48479,21
http://www.wikidata.org/entity/Q1992523,21
http://www.wikidata.org/entity/Q2267017,21
http://www.wikidata.org/entity/Q1641818,21
http://www.wikidata.org/entity/Q1644810,21
http://www.wikidata.org/entity/Q826055,21
http://www.wikidata.org/entity/Q1140524,21
http://www.wikidata.org/entity/Q2266023,21
http://www.wikidata.org/entity/Q4360302,21
http://www.wikidata.org/entity/Q429403,21
http://www.wikidata.org/entity/Q427987,21
http://www.wikidata.org/entity/Q3291810,21
http://www.wikidata.org/entity/Q894176,21
http://www.wikidata.org/entity/Q252662,21
http://www.wikidata.org/entity/Q2583524,21
http://www.wikidata.org/entity/Q2587533,21
http://www.wikidata.org/entity/Q1977325,21
http://www.wikidata.org/entity/Q859351,21
http://www.wikidata.org/entity/Q28647560,21
http://www.wikidata.org/entity/Q289355,21
http://www.wikidata.org/entity/Q1923284,21
http://www.wikidata.org/entity/Q1918252,21
http://www.wikidata.org/entity/Q23894967,21
http://www.wikidata.org/entity/Q3898777,21
http://www.wikidata.org/entity/Q2357164,21
http://www.wikidata.org/entity/Q323934,21
http://www.wikidata.org/entity/Q1764242,21
http://www.wikidata.org/entity/Q12900597,21
http://www.wikidata.org/entity/Q3306068,21
http://www.wikidata.org/entity/Q3307136,21
http://www.wikidata.org/entity/Q11082378,21
http://www.wikidata.org/entity/Q2305638,21
http://www.wikidata.org/entity/Q2267970,21
http://www.wikidata.org/entity/Q1655444,21
http://www.wikidata.org/entity/Q1245404,21
http://www.wikidata.org/entity/Q936542,21
http://www.wikidata.org/entity/Q2008721,21
http://www.wikidata.org/entity/Q211414,21
http://www.wikidata.org/entity/Q2044636,21
http://www.wikidata.org/entity/Q1458159,21
http://www.wikidata.org/entity/Q5891802,21
http://www.wikidata.org/entity/Q1233853,21
http://www.wikidata.org/entity/Q738747,21
http://www.wikidata.org/entity/Q737970,21
http://www.wikidata.org/entity/Q968748,21
http://www.wikidata.org/entity/Q614094,21
http://www.wikidata.org/entity/Q6186746,21
http://www.wikidata.org/entity/Q794335,21
http://www.wikidata.org/entity/Q2069673,21
http://www.wikidata.org/entity/Q626756,21
http://www.wikidata.org/entity/Q626939,21
http://www.wikidata.org/entity/Q2071982,21
http://www.wikidata.org/entity/Q130720143,21
http://www.wikidata.org/entity/Q717106,21
http://www.wikidata.org/entity/Q13634884,21
http://www.wikidata.org/entity/Q654588,21
http://www.wikidata.org/entity/Q669992,21
http://www.wikidata.org/entity/Q1268216,21
http://www.wikidata.org/entity/Q1268996,21
http://www.wikidata.org/entity/Q687240,21
http://www.wikidata.org/entity/Q15605357,21
http://www.wikidata.org/entity/Q51296,21
http://www.wikidata.org/entity/Q51320,21
http://www.wikidata.org/entity/Q51331,21
http://www.wikidata.org/entity/Q51336,21
http://www.wikidata.org/entity/Q524177,21
http://www.wikidata.org/entity/Q1997439,21
http://www.wikidata.org/entity/Q1575844,21
http://www.wikidata.org/entity/Q1994807,21
http://www.wikidata.org/entity/Q2225316,21
http://www.wikidata.org/entity/Q1056509,21
http://www.wikidata.org/entity/Q1509213,21
http://www.wikidata.org/entity/Q1504628,21
http://www.wikidata.org/entity/Q1504586,21
http://www.wikidata.org/entity/Q1995776,21
http://www.wikidata.org/entity/Q51804,21
http://www.wikidata.org/entity/Q521902,21
http://www.wikidata.org/entity/Q1156620,21
http://www.wikidata.org/entity/Q79325377,21
http://www.wikidata.org/entity/Q1152213,21
http://www.wikidata.org/entity/Q2262357,20
http://www.wikidata.org/entity/Q242562,20
http://www.wikidata.org/entity/Q2499763,20
http://www.wikidata.org/entity/Q2071380,20
http://www.wikidata.org/entity/Q1995969,20
http://www.wikidata.org/entity/Q983309,20
http://www.wikidata.org/entity/Q973050,20
http://www.wikidata.org/entity/Q969535,20
http://www.wikidata.org/entity/Q2000355,20
http://www.wikidata.org/entity/Q2339646,20
http://www.wikidata.org/entity/Q9108122,20
http://www.wikidata.org/entity/Q2020365,20
http://www.wikidata.org/entity/Q23000,20
http://www.wikidata.org/entity/Q2006970,20
http://www.wikidata.org/entity/Q12230465,20
http://www.wikidata.org/entity/Q4957115,20
http://www.wikidata.org/entity/Q51272,20
http://www.wikidata.org/entity/Q51287,20
http://www.wikidata.org/entity/Q15857,20
http://www.wikidata.org/entity/Q766141,20
http://www.wikidata.org/entity/Q1191282,20
http://www.wikidata.org/entity/Q1504526,20
http://www.wikidata.org/entity/Q1504498,20
http://www.wikidata.org/entity/Q542063,20
http://www.wikidata.org/entity/Q54271,20
http://www.wikidata.org/entity/Q551747,20
http://www.wikidata.org/entity/Q4902053,20
http://www.wikidata.org/entity/Q587387,20
http://www.wikidata.org/entity/Q592358,20
http://www.wikidata.org/entity/Q737939,20
http://www.wikidata.org/entity/Q142305,20
http://www.wikidata.org/entity/Q6057965,20
http://www.wikidata.org/entity/Q1413003,20
http://www.wikidata.org/entity/Q719748,20
http://www.wikidata.org/entity/Q64417139,20
http://www.wikidata.org/entity/Q645795,20
http://www.wikidata.org/entity/Q13634885,20
http://www.wikidata.org/entity/Q3350144,20
http://www.wikidata.org/entity/Q849486,20
http://www.wikidata.org/entity/Q31378,20
http://www.wikidata.org/entity/Q178776,20
http://www.wikidata.org/entity/Q1783211,20
http://www.wikidata.org/entity/Q1779543,20
http://www.wikidata.org/entity/Q323637,20
http://www.wikidata.org/entity/Q1773077,20
http://www.wikidata.org/entity/Q3278526,20
http://www.wikidata.org/entity/Q1101459,20
http://www.wikidata.org/entity/Q3278733,20
http://www.wikidata.org/entity/Q2663841,20
http://www.wikidata.org/entity/Q1751497,20
http://www.wikidata.org/entity/Q3512006,20
http://www.wikidata.org/entity/Q3735317,20
http://www.wikidata.org/entity/Q1138965,20
http://www.wikidata.org/entity/Q833015,20
http://www.wikidata.org/entity/Q1143582,20
http://www.wikidata.org/entity/Q1649854,20
http://www.wikidata.org/entity/Q44121,20
http://www.wikidata.org/entity/Q1634927,20
http://www.wikidata.org/entity/Q163183,20
http://www.wikidata.org/entity/Q9351,79
http://www.wikidata.org/entity/Q847571,43
http://www.wikidata.org/entity/Q466466,40
http://www.wikidata.org/entity/Q468388,38
http://www.wikidata.org/entity/Q3178753,37
http://www.wikidata.org/entity/Q845294,32
http://www.wikidata.org/entity/Q844940,32
http://www.wikidata.org/entity/Q12342580,30
http://www.wikidata.org/entity/Q1062345,30
http://www.wikidata.org/entity/Q2141803,28
http://www.wikidata.org/entity/Q1753198,27
http://www.wikidata.org/entity/Q1263559,25
http://www.wikidata.org/entity/Q1647331,24
http://www.wikidata.org/entity/Q13164404,24
http://www.wikidata.org/entity/Q877650,24
http://www.wikidata.org/entity/Q1637365,23
http://www.wikidata.org/entity/Q2283930,21
http://www.wikidata.org/entity/Q1636903,21
http://www.wikidata.org/entity/Q1253950,21
http://www.wikidata.org/entity/Q1910444,20
